-1.744270932820750630e+00,-1.797082206569881491e+00,3.279350373222840176e+00
-1.704620938615127423e+00,-1.632985415173473509e+00,3.265189344161496088e+00
-1.712082896786330410e+00,-1.632738990152468483e+00,3.290226331509166435e+00
-1.709281917341339385e+00,-1.662253651921248965e+00,3.288479004644618620e+00
-1.738294817773858636e+00,-1.961001582459628079e+00,3.332452225842967852e+00
-1.673301218825510972e+00,-1.776353481054918859e+00,3.228641068338389264e+00
-1.715873440245125670e+00,-1.665274862708951531e+00,3.320349409561850429e+00
-1.719554593242744289e+00,-1.957677316459093264e+00,3.316799419711444319e+00
-1.790395310769333559e+00,-2.167479272638463517e+00,3.456435854600148350e+00
-1.715318772694675920e+00,-1.688180772416702391e+00,3.328774299444798856e+00
-1.714776729307813774e+00,-1.715270716973980258e+00,3.332524741649129041e+00
-1.798288818714109061e+00,-2.228927146286244554e+00,3.485341693691061060e+00
-1.716985759120626565e+00,-1.722472486495771893e+00,3.345492633324551601e+00
-1.718613673683633047e+00,-1.645827442342173041e+00,3.361472745556864705e+00
-1.717917985132556113e+00,-1.727567540782815492e+00,3.355958978154585548e+00
-1.717754337235588791e+00,-1.733625810807929879e+00,3.357607154433763785e+00
-1.717754337235588791e+00,-1.733625810807929879e+00,3.357607154433763785e+00
-1.717878535272172158e+00,-1.742203023731648592e+00,3.357590951558683035e+00
-1.702287518245723996e+00,-2.004996458417539706e+00,3.319496351003101697e+00
-1.716091634817387357e+00,-1.765706680968638365e+00,3.357999103259982299e+00
-1.719815555837048038e+00,-1.738159961134901899e+00,3.381190253810252511e+00
-1.704179241891078833e+00,-1.861629234647127928e+00,3.343152102785847291e+00
-1.716307151841117484e+00,-1.778230924778591682e+00,3.372927117339121317e+00
-1.719183405599072678e+00,-1.751599803577334136e+00,3.383238286184558241e+00
-1.718360758983909387e+00,-1.776108848397072171e+00,3.384439170939126384e+00
-1.718360758983909387e+00,-1.776108848397072171e+00,3.384439170939126384e+00
-1.717494217727923767e+00,-1.769145452329189405e+00,3.383589774264421646e+00
-1.700850905311544814e+00,-1.871434963166016319e+00,3.344472953433129891e+00
-1.707021292237739463e+00,-1.835573820169156489e+00,3.362883886618069695e+00
-1.717815393009206826e+00,-1.776451676544008151e+00,3.393126720691994169e+00
-1.717815393009206826e+00,-1.776451676544008151e+00,3.393126720691994169e+00
-1.718579994402420041e+00,-1.769738356465761386e+00,3.396210057327680776e+00
-1.718579994402420041e+00,-1.769738356465761386e+00,3.396210057327680776e+00
-1.718504239231081865e+00,-1.728232462492711674e+00,3.399773073717579308e+00
-1.718978379296853598e+00,-1.774253339728699475e+00,3.398131449376966984e+00
-1.707493705690220853e+00,-1.876059371656843222e+00,3.369903785178930633e+00
-1.711853899346984731e+00,-1.849736794313330712e+00,3.383388310571669777e+00
-1.713541271169936042e+00,-1.836311754966547749e+00,3.390880634952274431e+00
-1.722569115333541401e+00,-1.737190416867704590e+00,3.415086634422868972e+00
