2.031308441162109375e+02,4.971171875000000000e+02
2.037659912109375000e+02,3.513897705078125000e+02
2.037659912109375000e+02,3.513897705078125000e+02
2.040563964843750000e+02,3.722927246093750000e+02
2.042529602050781250e+02,3.881170043945312500e+02
2.045360565185546875e+02,5.379830322265625000e+02
2.045773925781250000e+02,2.508683166503906250e+02
2.047180175781250000e+02,4.090162353515625000e+02
2.051036224365234375e+02,3.323016357421875000e+02
2.055691528320312500e+02,2.427654418945312500e+02
2.058442993164062500e+02,3.084583129882812500e+02
2.062876129150390625e+02,2.803852233886718750e+02
2.068725280761718750e+02,4.606045837402343750e+02
2.074834899902343750e+02,4.189989013671875000e+02
2.080665893554687500e+02,4.977446899414062500e+02
2.082902069091796875e+02,6.138790283203125000e+02
2.091303863525390625e+02,5.133920898437500000e+02
2.091929321289062500e+02,5.275639038085937500e+02
2.095199737548828125e+02,4.158058776855468750e+02
2.100524749755859375e+02,5.385770263671875000e+02
2.109298553466796875e+02,3.895318603515625000e+02
2.111406860351562500e+02,4.881422729492187500e+02
2.113175354003906250e+02,3.583120422363281250e+02
2.116654510498046875e+02,6.870396728515625000e+02
2.117015380859375000e+02,2.179089965820312500e+02
2.124346008300781250e+02,4.645236206054687500e+02
2.130255432128906250e+02,2.975213928222656250e+02
2.132675628662109375e+02,2.269370727539062500e+02
2.137283020019531250e+02,3.701797790527343750e+02
2.142431793212890625e+02,6.215339965820312500e+02
2.150015563964843750e+02,3.345079345703125000e+02
2.150015563964843750e+02,3.345079345703125000e+02
2.152411346435546875e+02,4.683349914550781250e+02
2.153451385498046875e+02,5.299687500000000000e+02
2.157782287597656250e+02,1.783418121337890625e+02
2.160319976806640625e+02,2.198975982666015625e+02
2.163730010986328125e+02,5.398701782226562500e+02
2.164259490966796875e+02,2.418430328369140625e+02
2.168379974365234375e+02,4.345295104980468750e+02
2.170582122802734375e+02,6.134154052734375000e+02
2.173211212158203125e+02,2.377242584228515625e+02
2.176351318359375000e+02,4.209873046875000000e+02
2.176351318359375000e+02,4.209873046875000000e+02
2.176429443359375000e+02,6.161871948242187500e+02
2.183275146484375000e+02,2.588384704589843750e+02
2.183859405517578125e+02,4.488157348632812500e+02
2.185880279541015625e+02,4.660505065917968750e+02
2.189694061279296875e+02,4.245780944824218750e+02
2.199630889892578125e+02,2.345700225830078125e+02
2.199867248535156250e+02,4.718052673339843750e+02
2.199945983886718750e+02,2.244779357910156250e+02
2.199945983886718750e+02,2.244779357910156250e+02
2.210101318359375000e+02,2.411962432861328125e+02
2.213987731933593750e+02,5.215648193359375000e+02
2.217057342529296875e+02,5.246604003906250000e+02
2.231220397949218750e+02,6.282619628906250000e+02
2.232238464355468750e+02,4.367867431640625000e+02
2.235311889648437500e+02,4.708688964843750000e+02
2.241887817382812500e+02,2.852671203613281250e+02
2.242715911865234375e+02,3.287126770019531250e+02
2.244431610107421875e+02,4.287290344238281250e+02
2.245549011230468750e+02,2.596221313476562500e+02
2.247104034423828125e+02,6.209781494140625000e+02
2.247104034423828125e+02,6.209781494140625000e+02
2.263098449707031250e+02,2.619286193847656250e+02
2.271411743164062500e+02,5.114157104492187500e+02
2.271411743164062500e+02,5.114157104492187500e+02
2.274275665283203125e+02,4.107786560058593750e+02
2.274781646728515625e+02,2.912645568847656250e+02
2.276897277832031250e+02,3.258883666992187500e+02
2.278443756103515625e+02,4.348394775390625000e+02
2.292870330810546875e+02,2.644032592773437500e+02
2.292870330810546875e+02,2.644032592773437500e+02
2.302369384765625000e+02,5.195567626953125000e+02
2.311556549072265625e+02,2.388312225341796875e+02
2.311705017089843750e+02,5.463793334960937500e+02
2.314502716064453125e+02,3.309964599609375000e+02
2.314893798828125000e+02,2.244976348876953125e+02
2.315062255859375000e+02,5.300118408203125000e+02
2.315147399902343750e+02,6.975039672851562500e+02
2.321546478271484375e+02,6.297828979492187500e+02
2.323535461425781250e+02,1.615164947509765625e+02
2.325643920898437500e+02,3.990940551757812500e+02
2.325643920898437500e+02,3.990940551757812500e+02
2.327301940917968750e+02,4.832646179199218750e+02
2.327301940917968750e+02,4.832646179199218750e+02
2.328354339599609375e+02,3.001008605957031250e+02
2.328354339599609375e+02,3.001008605957031250e+02
2.328635253906250000e+02,1.934426116943359375e+02
2.329316406250000000e+02,2.930325622558593750e+02
2.329957427978515625e+02,3.533804931640625000e+02
2.332485504150390625e+02,2.495241699218750000e+02
2.332485504150390625e+02,2.495241699218750000e+02
2.340107421875000000e+02,5.820109863281250000e+02
2.342212371826171875e+02,2.417047271728515625e+02
2.344228363037109375e+02,3.245362243652343750e+02
2.345543518066406250e+02,3.398073730468750000e+02
2.347637481689453125e+02,2.677925415039062500e+02
2.352099609375000000e+02,3.596805725097656250e+02
2.352099609375000000e+02,3.596805725097656250e+02
2.352133941650390625e+02,3.061165466308593750e+02
2.352659149169921875e+02,6.922010498046875000e+02
2.355676269531250000e+02,2.387268981933593750e+02
2.361123962402343750e+02,5.066147766113281250e+02
2.362313079833984375e+02,4.013981628417968750e+02
2.363316040039062500e+02,4.715505065917968750e+02
2.365001525878906250e+02,5.268294677734375000e+02
2.366106109619140625e+02,3.344978942871093750e+02
2.371098022460937500e+02,3.941597900390625000e+02
2.371098022460937500e+02,3.941597900390625000e+02
2.375050354003906250e+02,3.577641296386718750e+02
2.375050354003906250e+02,3.577641296386718750e+02
2.378705596923828125e+02,5.496991577148437500e+02
2.378705596923828125e+02,5.496991577148437500e+02
2.380933227539062500e+02,4.048611145019531250e+02
2.384631805419921875e+02,5.534507446289062500e+02
2.391147613525390625e+02,3.888788452148437500e+02
2.391147613525390625e+02,3.888788452148437500e+02
2.391321105957031250e+02,2.620325012207031250e+02
2.394859771728515625e+02,1.904905395507812500e+02
2.399296722412109375e+02,2.166013031005859375e+02
2.399647979736328125e+02,2.480455169677734375e+02
2.399647979736328125e+02,2.480455169677734375e+02
2.401750488281250000e+02,4.895595092773437500e+02
2.405084381103515625e+02,2.980264282226562500e+02
2.405084381103515625e+02,2.980264282226562500e+02
2.405084381103515625e+02,2.980264282226562500e+02
2.406430511474609375e+02,4.997588195800781250e+02
2.406430511474609375e+02,4.997588195800781250e+02
2.406760101318359375e+02,4.121316833496093750e+02
2.406760101318359375e+02,4.121316833496093750e+02
2.409374389648437500e+02,2.421935577392578125e+02
2.409374389648437500e+02,2.421935577392578125e+02
2.413638610839843750e+02,5.053065490722656250e+02
2.419651794433593750e+02,3.443389892578125000e+02
2.421349639892578125e+02,3.353454895019531250e+02
2.421349639892578125e+02,3.353454895019531250e+02
2.422279357910156250e+02,3.442970275878906250e+02
2.422279357910156250e+02,3.442970275878906250e+02
2.422279357910156250e+02,3.442970275878906250e+02
2.424362030029296875e+02,2.036670532226562500e+02
2.424744262695312500e+02,3.524460754394531250e+02
2.427270050048828125e+02,2.614642639160156250e+02
2.427270050048828125e+02,2.614642639160156250e+02
2.428665618896484375e+02,6.933320312500000000e+02
2.437944946289062500e+02,2.983160095214843750e+02
2.442540435791015625e+02,2.873826293945312500e+02
2.442758941650390625e+02,1.960138397216796875e+02
2.451289978027343750e+02,1.890347595214843750e+02
2.453381805419921875e+02,3.558958129882812500e+02
2.453589172363281250e+02,2.595291137695312500e+02
2.454574890136718750e+02,3.174792480468750000e+02
2.457962646484375000e+02,4.009048461914062500e+02
2.459824066162109375e+02,5.560926513671875000e+02
2.461756896972656250e+02,2.482829742431640625e+02
2.463133392333984375e+02,2.409028472900390625e+02
2.464630279541015625e+02,2.370370178222656250e+02
2.464643707275390625e+02,4.287188110351562500e+02
2.465030517578125000e+02,1.996132659912109375e+02
2.465030517578125000e+02,1.996132659912109375e+02
2.465097503662109375e+02,4.464014587402343750e+02
2.465628662109375000e+02,2.421455230712890625e+02
2.471573944091796875e+02,4.887268066406250000e+02
2.471904602050781250e+02,1.869741821289062500e+02
2.478565063476562500e+02,2.426791076660156250e+02
2.480128631591796875e+02,3.636202697753906250e+02
2.480128631591796875e+02,3.636202697753906250e+02
2.480130310058593750e+02,3.538417968750000000e+02
2.494518890380859375e+02,3.481086120605468750e+02
2.495454711914062500e+02,6.982400512695312500e+02
2.495855712890625000e+02,3.273146057128906250e+02
2.495855712890625000e+02,3.273146057128906250e+02
2.496399536132812500e+02,1.963977966308593750e+02
2.498482818603515625e+02,5.955598754882812500e+02
2.499902954101562500e+02,2.638871154785156250e+02
2.500205383300781250e+02,5.950396728515625000e+02
2.500457000732421875e+02,3.675304260253906250e+02
2.500736236572265625e+02,3.401613159179687500e+02
2.500736236572265625e+02,3.401613159179687500e+02
2.506101837158203125e+02,3.310737915039062500e+02
2.506237640380859375e+02,4.827819213867187500e+02
2.521530761718750000e+02,2.423622436523437500e+02
2.522551269531250000e+02,3.881001281738281250e+02
2.522551269531250000e+02,3.881001281738281250e+02
2.527812194824218750e+02,5.550027465820312500e+02
2.528161468505859375e+02,4.735251770019531250e+02
2.537608184814453125e+02,1.777353363037109375e+02
2.547420959472656250e+02,3.949431152343750000e+02
2.551193237304687500e+02,4.865213012695312500e+02
2.552769165039062500e+02,6.881282348632812500e+02
2.559094848632812500e+02,6.961589355468750000e+02
2.559592285156250000e+02,4.897511291503906250e+02
2.560469360351562500e+02,6.916280517578125000e+02
2.563452148437500000e+02,5.934531860351562500e+02
2.570180053710937500e+02,2.615905456542968750e+02
2.570180053710937500e+02,2.615905456542968750e+02
2.573123779296875000e+02,1.907169647216796875e+02
2.576416320800781250e+02,4.968013610839843750e+02
2.578554687500000000e+02,2.500432891845703125e+02
2.578554687500000000e+02,2.500432891845703125e+02
2.578941040039062500e+02,1.953129272460937500e+02
2.585077209472656250e+02,3.076905517578125000e+02
2.585077209472656250e+02,3.076905517578125000e+02
2.586269531250000000e+02,6.942322387695312500e+02
2.591136474609375000e+02,5.645368652343750000e+02
2.596116027832031250e+02,3.711368408203125000e+02
2.596116027832031250e+02,3.711368408203125000e+02
2.601993408203125000e+02,5.005285949707031250e+02
2.604720458984375000e+02,2.207675170898437500e+02
2.605334472656250000e+02,3.997201538085937500e+02
2.605340881347656250e+02,1.882967376708984375e+02
2.605340881347656250e+02,1.882967376708984375e+02
2.606696777343750000e+02,4.888128967285156250e+02
2.610307006835937500e+02,2.454271850585937500e+02
2.613142700195312500e+02,5.967847900390625000e+02
2.616723937988281250e+02,3.630716552734375000e+02
2.617462463378906250e+02,5.265371704101562500e+02
2.618086242675781250e+02,3.508087158203125000e+02
2.619519958496093750e+02,5.931802368164062500e+02
2.619623413085937500e+02,3.733032836914062500e+02
2.619632873535156250e+02,1.936088714599609375e+02
2.620661926269531250e+02,3.788307800292968750e+02
2.621908569335937500e+02,5.571740112304687500e+02
2.623114318847656250e+02,5.890576171875000000e+02
2.623114318847656250e+02,5.890576171875000000e+02
2.631226806640625000e+02,4.384826354980468750e+02
2.632787780761718750e+02,5.164113159179687500e+02
2.636175537109375000e+02,2.440985107421875000e+02
2.637087707519531250e+02,2.058534240722656250e+02
2.637398681640625000e+02,5.339338378906250000e+02
2.637398681640625000e+02,5.339338378906250000e+02
2.638631591796875000e+02,4.927009582519531250e+02
2.638631591796875000e+02,4.927009582519531250e+02
2.644638061523437500e+02,5.092623291015625000e+02
2.648595886230468750e+02,3.276039428710937500e+02
2.649531555175781250e+02,4.998421936035156250e+02
2.649531555175781250e+02,4.998421936035156250e+02
2.654842529296875000e+02,5.992362060546875000e+02
2.658327331542968750e+02,2.851080322265625000e+02
2.658327331542968750e+02,2.851080322265625000e+02
2.659104614257812500e+02,3.418778686523437500e+02
2.663576965332031250e+02,2.433417663574218750e+02
2.663576965332031250e+02,2.433417663574218750e+02
2.664320678710937500e+02,3.764879760742187500e+02
2.665070495605468750e+02,3.800332641601562500e+02
2.670029907226562500e+02,3.229234619140625000e+02
2.670854187011718750e+02,5.293673095703125000e+02
2.675169677734375000e+02,5.933648681640625000e+02
2.679407653808593750e+02,2.556532287597656250e+02
2.684890747070312500e+02,3.615756225585937500e+02
2.684900512695312500e+02,2.484446716308593750e+02
2.688785400390625000e+02,5.361544799804687500e+02
2.690410156250000000e+02,3.268424987792968750e+02
2.690410156250000000e+02,3.268424987792968750e+02
2.691593627929687500e+02,3.346622314453125000e+02
2.692676696777343750e+02,4.260335083007812500e+02
2.693026733398437500e+02,3.350245666503906250e+02
2.694169921875000000e+02,1.707678985595703125e+02
2.703966064453125000e+02,2.505397644042968750e+02
2.705076599121093750e+02,4.549998779296875000e+02
2.705850524902343750e+02,2.171897583007812500e+02
2.707885131835937500e+02,4.786791992187500000e+02
2.709076843261718750e+02,4.949042053222656250e+02
2.709076843261718750e+02,4.949042053222656250e+02
2.709927062988281250e+02,3.726719665527343750e+02
2.710469360351562500e+02,3.231086120605468750e+02
2.713893127441406250e+02,2.365473632812500000e+02
2.714566345214843750e+02,6.168599243164062500e+02
2.714566345214843750e+02,6.168599243164062500e+02
2.720654907226562500e+02,5.638104858398437500e+02
2.720894775390625000e+02,2.041371459960937500e+02
2.720894775390625000e+02,2.041371459960937500e+02
2.721173095703125000e+02,1.929194641113281250e+02
2.721706848144531250e+02,4.151390380859375000e+02
2.724400939941406250e+02,2.413061523437500000e+02
2.735581359863281250e+02,5.058321533203125000e+02
2.740311889648437500e+02,2.839034729003906250e+02
2.745647583007812500e+02,2.374393920898437500e+02
2.747637939453125000e+02,5.925535888671875000e+02
2.747929382324218750e+02,3.120627746582031250e+02
2.750366821289062500e+02,3.031547851562500000e+02
2.753695373535156250e+02,2.889721679687500000e+02
2.753695373535156250e+02,2.889721679687500000e+02
2.757222595214843750e+02,6.101685791015625000e+02
2.757620849609375000e+02,3.914282531738281250e+02
2.759227905273437500e+02,6.877242431640625000e+02
2.761371459960937500e+02,5.556252441406250000e+02
2.763022766113281250e+02,1.933075103759765625e+02
2.766703186035156250e+02,5.594473876953125000e+02
2.766946716308593750e+02,2.000858306884765625e+02
2.767922058105468750e+02,2.001179656982421875e+02
2.767922058105468750e+02,2.001179656982421875e+02
2.775315856933593750e+02,3.825239868164062500e+02
2.775315856933593750e+02,3.825239868164062500e+02
2.775909729003906250e+02,5.344862060546875000e+02
2.775918579101562500e+02,2.850014038085937500e+02
2.776656799316406250e+02,5.264471435546875000e+02
2.776656799316406250e+02,5.264471435546875000e+02
2.778610534667968750e+02,2.197580718994140625e+02
2.779142150878906250e+02,1.763736114501953125e+02
2.779641723632812500e+02,5.755767822265625000e+02
2.780927734375000000e+02,2.123310241699218750e+02
2.784464721679687500e+02,1.796194458007812500e+02
2.784966125488281250e+02,3.057716979980468750e+02
2.787343750000000000e+02,4.683747253417968750e+02
2.789949340820312500e+02,5.302219848632812500e+02
2.790198669433593750e+02,3.576966552734375000e+02
2.792375183105468750e+02,3.200870361328125000e+02
2.796644897460937500e+02,7.019361572265625000e+02
2.797034606933593750e+02,4.201118469238281250e+02
2.797034606933593750e+02,4.201118469238281250e+02
2.797102661132812500e+02,3.809024658203125000e+02
2.797102661132812500e+02,3.809024658203125000e+02
2.798464965820312500e+02,3.892557067871093750e+02
2.800880432128906250e+02,3.641829223632812500e+02
2.802059020996093750e+02,5.344101562500000000e+02
2.808338317871093750e+02,5.997319946289062500e+02
2.817460021972656250e+02,5.553616333007812500e+02
2.822838745117187500e+02,5.846979980468750000e+02
2.825088500976562500e+02,3.172648010253906250e+02
2.826093139648437500e+02,6.920541992187500000e+02
2.833409729003906250e+02,2.269987182617187500e+02
2.833409729003906250e+02,2.269987182617187500e+02
2.836499938964843750e+02,1.206318893432617188e+02
2.836499938964843750e+02,1.206318893432617188e+02
2.838271789550781250e+02,6.970050659179687500e+02
2.841435852050781250e+02,2.416583251953125000e+02
2.841791687011718750e+02,3.046929931640625000e+02
2.841791687011718750e+02,3.046929931640625000e+02
2.843070373535156250e+02,6.969305419921875000e+02
2.845371398925781250e+02,2.513866729736328125e+02
2.847247009277343750e+02,2.348925781250000000e+02
2.848145751953125000e+02,4.011444396972656250e+02
2.848355712890625000e+02,4.972519226074218750e+02
2.848535461425781250e+02,1.906404113769531250e+02
2.855001525878906250e+02,3.809312133789062500e+02
2.857408447265625000e+02,4.492107543945312500e+02
2.857627868652343750e+02,2.193004302978515625e+02
2.858371887207031250e+02,6.064852294921875000e+02
2.860538635253906250e+02,4.231963806152343750e+02
2.860538635253906250e+02,4.231963806152343750e+02
2.862074279785156250e+02,5.311115112304687500e+02
2.864088439941406250e+02,2.354866027832031250e+02
2.865483398437500000e+02,2.119744415283203125e+02
2.866349182128906250e+02,2.730976257324218750e+02
2.866349182128906250e+02,2.730976257324218750e+02
2.868959350585937500e+02,4.334411621093750000e+02
2.871397094726562500e+02,2.318350372314453125e+02
2.871397094726562500e+02,2.318350372314453125e+02
2.873008422851562500e+02,2.400035095214843750e+02
2.874195861816406250e+02,3.736587524414062500e+02
2.874631958007812500e+02,6.125425415039062500e+02
2.875409545898437500e+02,5.205401000976562500e+02
2.878859252929687500e+02,4.860274658203125000e+02
2.881313171386718750e+02,1.486919403076171875e+02
2.881313171386718750e+02,1.486919403076171875e+02
2.883990478515625000e+02,2.579777526855468750e+02
2.891776733398437500e+02,3.789691467285156250e+02
2.893446044921875000e+02,3.039380493164062500e+02
2.894447021484375000e+02,2.439257812500000000e+02
2.895396728515625000e+02,5.927938232421875000e+02
2.896426086425781250e+02,4.729788818359375000e+02
2.898020324707031250e+02,6.918331909179687500e+02
2.898074645996093750e+02,4.390086669921875000e+02
2.901349182128906250e+02,2.765261230468750000e+02
2.901499938964843750e+02,2.355476226806640625e+02
2.901499938964843750e+02,2.355476226806640625e+02
2.906137695312500000e+02,3.690037231445312500e+02
2.912326354980468750e+02,2.687647399902343750e+02
2.912474670410156250e+02,3.356178283691406250e+02
2.912638549804687500e+02,2.160005645751953125e+02
2.914642028808593750e+02,5.642391967773437500e+02
2.914642028808593750e+02,5.642391967773437500e+02
2.916529846191406250e+02,6.956655273437500000e+02
2.917135925292968750e+02,2.634129028320312500e+02
2.923605651855468750e+02,4.161507568359375000e+02
2.927199707031250000e+02,2.217655181884765625e+02
2.928308410644531250e+02,2.418762359619140625e+02
2.929086608886718750e+02,2.000737915039062500e+02
2.932127685546875000e+02,3.065946044921875000e+02
2.932214355468750000e+02,2.995799255371093750e+02
2.933701171875000000e+02,3.281097412109375000e+02
2.940160522460937500e+02,2.177786712646484375e+02
2.942700195312500000e+02,3.708422546386718750e+02
2.943861999511718750e+02,2.277010345458984375e+02
2.946478576660156250e+02,2.819484252929687500e+02
2.946478576660156250e+02,2.819484252929687500e+02
2.946948242187500000e+02,6.183438110351562500e+02
2.951033935546875000e+02,2.578148193359375000e+02
2.952469787597656250e+02,5.506807250976562500e+02
2.953935852050781250e+02,4.431827087402343750e+02
2.957095642089843750e+02,4.305066223144531250e+02
2.957701416015625000e+02,3.755426940917968750e+02
2.957701416015625000e+02,3.755426940917968750e+02
2.958275756835937500e+02,6.875875244140625000e+02
2.959009704589843750e+02,3.405600585937500000e+02
2.964244384765625000e+02,4.562971496582031250e+02
2.964499816894531250e+02,3.051369628906250000e+02
2.964499816894531250e+02,3.051369628906250000e+02
2.965775146484375000e+02,4.596117401123046875e+01
2.967308959960937500e+02,3.212908935546875000e+02
2.969341430664062500e+02,3.141610717773437500e+02
2.969472961425781250e+02,4.631699523925781250e+02
2.973793640136718750e+02,4.736316833496093750e+02
2.974185485839843750e+02,2.350055541992187500e+02
2.974259643554687500e+02,5.174931030273437500e+02
2.974392700195312500e+02,3.969476623535156250e+02
2.987012939453125000e+02,5.206506347656250000e+02
2.987012939453125000e+02,5.206506347656250000e+02
2.990142517089843750e+02,5.527956542968750000e+02
2.995257568359375000e+02,2.592193908691406250e+02
3.001317443847656250e+02,2.255971679687500000e+02
3.007455749511718750e+02,4.577129211425781250e+02
3.010339660644531250e+02,2.686022949218750000e+02
3.010610656738281250e+02,5.384225463867187500e+02
3.010610656738281250e+02,5.384225463867187500e+02
3.018991088867187500e+02,2.313990325927734375e+02
3.020942993164062500e+02,2.346510925292968750e+02
3.025726623535156250e+02,5.011369018554687500e+02
3.029325866699218750e+02,3.900100708007812500e+02
3.032211608886718750e+02,5.460340576171875000e+02
3.035832519531250000e+02,5.909014282226562500e+02
3.041353454589843750e+02,5.532556762695312500e+02
3.047519836425781250e+02,4.817478027343750000e+02
3.052534790039062500e+02,6.835418701171875000e+02
3.052534790039062500e+02,6.835418701171875000e+02
3.058884582519531250e+02,4.476426696777343750e+02
3.062453308105468750e+02,3.738056640625000000e+02
3.065564270019531250e+02,4.709159545898437500e+02
3.067160644531250000e+02,3.260040588378906250e+02
3.068765563964843750e+02,5.884865722656250000e+02
3.073339233398437500e+02,3.030423889160156250e+02
3.076502380371093750e+02,3.610188293457031250e+02
3.080956420898437500e+02,4.309004516601562500e+02
3.082796325683593750e+02,4.813582153320312500e+02
3.086489868164062500e+02,3.144495239257812500e+02
3.089151000976562500e+02,6.022792358398437500e+02
3.091550598144531250e+02,4.401518859863281250e+02
3.094700012207031250e+02,6.898554687500000000e+02
3.095633544921875000e+02,5.239801635742187500e+02
3.100772705078125000e+02,5.988985595703125000e+02
3.113823547363281250e+02,5.211494140625000000e+02
3.114116821289062500e+02,6.051863403320312500e+02
3.116157531738281250e+02,3.711581420898437500e+02
3.118098449707031250e+02,5.495683593750000000e+02
3.119326171875000000e+02,3.482617797851562500e+02
3.122330322265625000e+02,4.187376098632812500e+02
3.128523559570312500e+02,3.256369323730468750e+02
3.130114440917968750e+02,5.182101440429687500e+02
3.133327331542968750e+02,4.424049072265625000e+02
3.142329406738281250e+02,3.408462524414062500e+02
3.150101013183593750e+02,3.753209533691406250e+02
3.152814331054687500e+02,4.288160400390625000e+02
3.154822082519531250e+02,3.668532714843750000e+02
3.155498657226562500e+02,6.179281616210937500e+02
3.158415222167968750e+02,4.784008178710937500e+02
3.158826904296875000e+02,4.373351745605468750e+02
3.159084777832031250e+02,3.948502197265625000e+02
3.161536560058593750e+02,4.082124633789062500e+02
3.161536560058593750e+02,4.082124633789062500e+02
3.168299560546875000e+02,6.100155639648437500e+02
3.178482666015625000e+02,6.804281005859375000e+02
3.178482666015625000e+02,6.804281005859375000e+02
3.178617248535156250e+02,6.163704833984375000e+02
3.181249084472656250e+02,4.420116882324218750e+02
3.184843750000000000e+02,4.726366882324218750e+02
3.201358642578125000e+02,5.863911132812500000e+02
3.231874389648437500e+02,6.840832519531250000e+02
3.243288269042968750e+02,3.821397094726562500e+02
3.257242126464843750e+02,5.127879638671875000e+02
3.260489501953125000e+02,6.428928222656250000e+02
3.263830261230468750e+02,6.272071533203125000e+02
3.268534545898437500e+02,6.769248046875000000e+02
3.281053466796875000e+02,4.132967529296875000e+02
3.283994445800781250e+02,6.731241455078125000e+02
3.283994445800781250e+02,6.731241455078125000e+02
3.317171936035156250e+02,5.367070312500000000e+02
3.322445678710937500e+02,6.621555786132812500e+02
3.326200561523437500e+02,5.625463256835937500e+02
3.326854248046875000e+02,6.791427001953125000e+02
3.329403076171875000e+02,5.042726440429687500e+02
3.337399291992187500e+02,6.735101928710937500e+02
3.389569396972656250e+02,5.093530273437500000e+02
